movieId,count1,count2,count3,count4,count5
2932,0,0,1,2,0
2935,1,0,0,4,3
2936,0,0,1,4,2
2937,0,0,1,1,3
2939,0,0,0,0,0
2940,0,0,0,6,0
2941,0,0,3,5,1
2942,1,4,6,4,1
2943,0,0,0,2,1
2944,0,0,4,23,5
2946,0,0,3,4,0
2947,0,1,12,29,11
2948,0,0,14,14,8
2949,0,0,11,17,5
2950,2,6,3,3,0
2951,0,3,5,16,15
2952,0,0,5,7,0
2953,9,4,11,3,4
2956,0,1,3,2,0
2959,3,6,13,66,130
2961,1,1,3,0,0
2962,0,0,2,0,0
2964,1,0,0,0,0
2965,0,1,0,0,0
2966,0,0,1,11,2
2967,0,0,0,4,0
2968,1,2,9,20,9
2969,0,0,0,0,1
2970,0,0,3,0,1
2971,0,0,1,3,2
2972,0,0,0,0,1
2973,0,1,1,12,4
2974,0,0,1,0,0
2975,0,0,1,0,0
2976,0,1,1,4,0
2977,0,1,0,1,0
2978,0,1,2,1,0
2979,0,0,1,0,0
2982,0,1,0,0,0
2983,0,0,0,1,0
2984,0,0,0,0,1
2985,3,7,23,26,11
2986,5,4,9,5,2
2987,3,5,27,47,15
2988,0,0,0,3,0
2989,1,1,6,9,4
2990,0,4,8,4,4
2991,0,0,9,9,5
2992,0,0,0,1,0
2993,0,1,10,10,3
2995,2,4,5,3,0
2996,0,1,1,2,0
2997,2,3,14,46,34
3000,2,0,5,26,15
3002,0,0,0,1,0
3003,0,0,0,0,2
3004,3,2,3,2,1
3005,5,2,7,11,0
3006,0,2,5,20,4
3007,0,0,1,4,1
3008,0,0,0,1,0
3010,0,0,0,1,0
3011,0,1,1,2,0
3013,0,0,0,1,0
3014,0,1,0,0,0
3015,0,0,1,2,0
3016,0,4,5,4,1
3017,0,1,2,1,0
3018,1,0,2,5,2
3019,0,1,0,5,4
3020,0,4,3,6,4
3021,0,1,0,0,0
3022,0,1,1,3,4
3024,1,2,3,0,1
3028,0,1,1,0,0
3029,0,1,2,3,0
3030,1,0,1,3,8
3031,1,1,1,1,0
3032,0,0,2,3,1
3033,1,6,14,31,7
3034,1,1,16,11,7
3035,0,0,4,5,2
3036,0,1,1,3,2
3037,1,1,1,9,12
3038,0,0,0,3,2
3039,0,2,10,19,8
3040,1,2,2,2,2
3041,3,1,0,2,0
3042,0,1,1,0,0
3043,1,0,0,0,0
3044,0,0,6,3,4
3045,0,0,3,1,1
3046,0,0,0,1,1
3048,1,1,1,0,0
3051,0,1,2,0,0
3052,3,4,18,33,21
3053,0,0,4,3,4
3054,2,2,2,2,0
3055,0,0,2,1,0
3056,0,0,0,1,0
3057,0,0,0,1,0
3060,0,1,2,9,3
3061,0,2,1,3,2
3062,0,0,1,8,2
3063,1,4,0,1,0
3064,0,2,1,0,0
3066,0,0,1,5,1
3067,1,0,3,3,3
3068,0,0,1,2,4
3070,0,2,10,3,6
3071,0,0,4,4,1
3072,1,3,7,11,5
3073,0,0,0,0,1
3074,0,0,1,1,2
3075,0,0,1,0,2
3076,0,0,2,1,1
3077,0,0,0,2,0
3078,0,0,0,2,0
3079,0,1,3,2,0
3081,1,6,14,36,5
3082,2,5,12,13,7
3083,1,0,1,8,9
3086,0,0,0,0,1
3087,2,2,11,5,4
3088,1,0,2,5,4
3089,1,0,2,3,10
3090,0,0,0,4,2
3091,0,0,0,2,2
3093,0,0,1,2,1
3094,0,0,0,2,0
3095,0,0,0,6,3
3096,0,0,0,0,1
3097,0,1,0,1,1
3098,0,1,7,13,3
3099,1,2,1,1,2
3100,0,0,6,8,8
3101,6,1,12,14,3
3102,0,0,3,3,1
3103,0,1,0,1,0
3104,0,1,7,11,3
3105,0,1,5,14,2
3106,1,0,0,0,0
3107,1,4,6,9,3
3108,0,2,11,11,12
3109,0,0,2,2,0
3111,0,0,0,3,1
3112,0,0,1,0,0
3113,3,4,1,7,0
3114,0,4,24,36,33
3115,0,0,1,3,1
3117,0,0,1,2,1
3120,0,0,1,1,0
3125,0,0,0,1,0
3127,0,1,1,1,0
3129,0,0,1,2,0
3130,1,2,1,1,0
3132,0,1,0,0,0
3134,0,1,2,2,2
3135,0,0,1,2,0
3138,0,0,2,0,0
3141,1,1,0,0,0
3142,1,0,0,3,0
3143,0,0,1,0,0
3145,0,0,2,1,0
3146,6,2,5,4,0
3147,1,0,9,55,46
3148,1,0,6,13,6
3150,0,0,1,1,0
3152,0,0,0,4,4
3153,0,0,0,2,3
3155,0,1,2,3,3
3156,2,3,6,3,1
3157,2,2,12,2,1
3158,0,0,1,2,0
3159,0,0,4,8,3
3160,2,4,8,26,12
3161,0,1,0,1,0
3162,0,0,1,0,0
3163,0,0,1,2,1
3165,0,1,0,1,0
3167,0,0,2,2,0
3168,1,2,5,16,5
3169,0,0,3,2,0
3171,0,0,0,1,0
3173,1,3,7,7,0
3174,1,1,15,17,5
3175,2,9,13,37,14
3176,5,3,11,24,6
3177,0,2,0,4,0
3178,0,1,5,8,2
3179,0,0,2,1,0
3181,0,0,1,3,2
3182,0,0,1,2,2
3183,0,0,1,0,0
3185,0,0,2,1,0
3186,0,1,10,14,3
3189,0,0,3,7,1
3190,2,1,0,1,0
3192,0,0,1,0,0
3194,0,0,1,3,0
3196,0,0,2,6,1
3197,0,2,4,1,0
3198,0,0,1,11,2
3200,0,0,0,6,2
3201,0,0,0,3,5
3203,1,1,5,5,0
3204,0,0,3,4,1
3206,0,2,1,0,0
3208,2,3,2,1,0
3210,1,3,11,23,4
3211,0,0,0,2,0
3213,0,0,2,5,6
3214,0,1,0,0,1
3217,0,0,1,2,0
3219,0,3,5,4,1
3221,0,0,2,2,1
3223,1,0,0,0,1
3224,0,0,0,1,3
3225,2,0,2,0,0
3230,0,0,1,2,1
3235,0,0,1,1,1
3238,3,2,1,0,0
3240,0,0,1,1,0
3241,0,0,0,1,1
3243,1,7,5,2,0
3244,0,0,4,6,2
3246,0,0,1,10,4
3247,2,8,15,5,6
3248,4,7,2,1,0
3249,0,1,6,2,0
3250,0,2,4,2,1
3251,0,0,1,4,0
3252,1,1,7,12,6
3253,2,6,16,25,12
3254,0,3,12,9,3
3255,0,1,18,24,2
3256,1,1,11,15,3
3257,1,9,12,9,1
3258,0,4,8,2,1
3259,0,1,6,3,1
3260,0,0,3,5,4
3261,0,4,1,5,1
3262,0,0,6,4,1
3263,1,6,6,8,1
3264,4,7,11,4,0
3265,0,1,1,3,4
3266,0,0,0,2,4
3267,0,1,6,9,2
3268,5,3,3,0,0
3269,1,6,15,4,1
3270,2,2,2,6,0
3271,0,1,4,9,3
3272,1,0,2,4,1
3273,5,5,11,7,1
3274,0,1,5,5,1
3275,0,0,3,15,25
3276,1,0,0,0,0
3280,0,1,0,0,0
3281,0,1,0,0,0
3283,0,1,0,0,1
3284,0,0,1,0,0
3285,3,6,7,14,2
3286,1,2,1,1,0
3287,0,1,1,0,1
3289,0,0,0,0,1
3294,0,1,0,0,0
3295,0,0,0,1,0
3296,0,0,1,4,2
3298,0,1,4,15,1
3299,1,0,1,1,0
3300,1,2,8,24,4
3301,0,4,12,19,7
3302,0,0,0,0,2
3303,0,0,0,0,1
3306,0,0,0,2,2
3307,0,2,2,3,6
3308,1,2,2,1,1
3310,0,0,1,2,2
3313,1,1,0,0,0
3315,0,0,0,0,1
3316,1,7,3,1,1
3317,0,2,4,12,4
3323,0,0,0,1,0
3324,2,1,0,0,0
3325,1,1,0,1,0
3326,0,1,1,0,1
3327,0,0,1,4,0
3328,0,1,3,7,8
3329,0,0,0,1,0
3330,0,0,0,1,1
3331,0,1,0,0,0
3334,0,0,1,4,5
3338,0,0,0,0,0
3341,0,0,0,5,2
3342,0,0,3,1,1
3344,0,0,0,1,0
3345,0,0,1,0,0
3347,0,0,1,5,3
3350,0,0,0,3,0
3353,0,0,0,0,1
3354,2,4,9,6,0
3355,0,5,1,8,1
3357,0,0,0,1,0
3358,0,0,4,3,3
3359,0,0,1,7,3
3360,1,0,3,15,3
3361,0,4,9,15,7
3362,0,3,2,22,11
3363,0,1,10,19,13
3364,0,0,0,3,0
3365,0,0,1,4,2
3368,0,0,1,1,0
3370,0,1,1,0,0
3372,0,0,0,2,0
3374,0,0,0,1,0
3378,0,0,0,1,0
3379,0,0,0,0,1
3384,0,0,0,2,2
3385,0,4,2,1,1
3386,1,1,9,17,3
3387,0,4,0,3,0
3388,1,5,3,1,1
3389,0,1,0,0,0
3390,0,1,0,0,0
3391,0,1,1,0,0
3392,2,1,2,1,0
3393,2,1,0,0,0
3394,1,2,4,0,0
3395,0,0,3,0,0
3396,2,1,7,18,5
3397,0,1,5,4,1
3398,1,1,6,5,2
3400,0,0,1,0,0
3401,1,3,0,1,0
3402,0,0,0,2,0
3403,0,0,0,1,0
3404,1,1,0,1,3
3405,0,0,1,0,0
3406,0,1,1,1,0
3408,0,5,19,37,9
3409,3,7,10,15,0
3410,0,0,0,1,0
3412,0,1,1,4,0
3414,0,0,0,1,0
3415,0,0,0,2,1
3417,0,0,1,0,0
3418,2,4,11,18,6
3420,0,0,2,1,0
3421,4,2,15,23,18
3422,0,1,2,3,0
3423,0,2,1,0,0
3424,0,2,2,12,11
3425,0,0,3,1,1
3426,0,1,4,2,0
3428,0,0,1,0,0
3429,0,0,0,6,6
3430,0,1,2,1,0
3431,1,2,0,0,0
3432,1,1,0,0,0
3433,1,0,0,0,0
3434,1,0,0,0,0
3435,0,0,1,8,8
3436,0,1,0,2,1
3438,3,4,6,11,1
3439,1,4,4,4,0
3440,5,1,7,1,0
3441,1,2,3,5,3
3442,1,0,0,0,0
3444,0,3,3,2,1
3445,0,0,2,2,0
3446,0,1,0,1,0
3447,0,0,0,2,0
3448,0,1,12,19,11
3449,0,0,0,1,0
3450,3,1,10,11,4
3451,0,0,1,2,8
3452,0,3,9,5,1
3453,0,1,0,1,0
3454,0,1,1,0,0
3455,0,0,1,0,0
3456,0,0,0,0,0
3459,0,0,0,1,0
3461,0,5,2,6,0
3462,1,0,5,14,5
3466,1,1,3,2,1
3467,0,0,0,4,0
3468,0,0,2,5,11
3469,0,0,1,3,2
3470,0,0,0,3,2
3471,1,2,14,30,13
3473,0,0,0,0,2
3474,0,0,0,1,0
3475,0,0,0,1,1
3476,2,2,4,13,5
3477,0,2,5,3,3
3478,0,1,5,1,0
3479,0,3,5,10,0
3480,0,1,0,2,0
3481,3,4,13,39,16
3483,0,4,2,6,1
3484,1,2,6,0,1
3489,1,6,17,23,6
3492,0,0,0,1,0
3494,0,0,2,2,2
3496,0,0,0,0,1
3497,0,2,2,0,0
3498,0,1,0,5,2
3499,0,2,7,23,12
3500,0,1,2,1,0
3501,1,2,1,1,0
3502,0,0,2,0,1
3503,0,1,1,3,6
3504,1,1,1,10,9
3505,0,0,4,3,2
3506,0,2,1,2,0
3507,0,0,1,11,3
3508,0,0,2,9,7
3510,3,0,13,14,6
3511,1,2,2,1,0
3512,0,0,4,3,1
3513,0,1,4,2,0
3514,0,0,1,0,0
3515,0,0,3,6,0
3516,0,0,2,2,0
3519,0,1,4,1,0
3521,0,2,1,1,3
3524,0,5,3,1,1
3525,1,1,1,1,1
3526,0,1,5,6,3
3527,2,7,11,29,12
3528,0,1,1,3,0
3529,0,0,3,1,1
3531,0,0,0,0,1
3534,0,3,11,8,3
3535,2,4,9,22,22
3536,0,3,3,13,2
3537,0,1,1,0,1
3538,0,2,1,1,1
3539,0,0,1,1,0
3543,0,0,6,4,4
3544,1,0,2,0,0
3545,0,1,2,2,0
3546,0,0,0,1,1
3548,0,1,0,3,1
3549,0,0,2,3,3
3550,0,1,1,3,1
3551,0,1,4,7,1
3552,1,5,8,22,16
3553,0,3,2,0,0
3554,0,0,2,1,0
3555,0,3,11,17,2
3556,0,2,6,11,7
3557,0,1,3,1,0
3559,0,0,1,2,0
3563,0,1,2,0,0
3564,5,6,1,0,0
3565,0,0,2,5,0
3566,2,0,3,2,1
3567,0,0,0,0,1
3568,0,0,0,1,0
3569,0,0,0,1,1
3571,0,1,0,1,0
3572,1,2,1,0,0
3573,1,1,0,0,0
3574,1,0,0,0,0
3576,0,0,2,2,0
3577,1,0,1,0,0
3578,5,9,18,72,66
3580,0,0,1,1,0
3581,0,0,1,1,0
3584,1,2,1,0,0
3586,0,0,0,1,0
3587,0,1,0,1,0
3590,0,1,0,0,0
3591,1,4,8,1,1
3592,0,0,0,0,1
3593,10,6,1,1,1
3594,1,1,1,1,2
3596,1,0,0,0,0
3597,1,0,1,0,0
3598,0,0,2,1,0
3599,1,0,0,4,0
3604,1,0,0,0,0
3606,0,0,1,2,1
3608,5,3,6,10,1
3609,0,0,0,1,0
3614,0,3,2,3,0
3615,0,1,10,2,1
3616,0,4,0,4,2
3617,2,7,12,18,2
3618,0,1,5,4,2
3619,0,1,0,0,0
3622,0,0,1,0,0
3623,9,17,28,19,4
3624,2,7,12,20,2
3625,0,1,0,0,0
3626,0,0,2,1,0
3627,0,0,1,2,1
3628,0,1,0,1,0
3629,0,0,1,3,3
3632,0,0,1,3,1
3633,0,3,5,7,2
3634,0,0,0,1,0
3635,1,1,5,9,2
3637,0,0,0,0,1
3638,2,4,8,9,3
3639,0,1,6,8,3
3640,0,0,0,1,0
3641,0,0,0,1,1
3643,0,0,1,1,0
3646,4,5,6,2,0
3648,0,0,0,1,0
3649,1,2,3,2,0
3652,0,0,1,0,0
3653,0,0,1,0,2
3654,0,0,4,8,1
3655,0,0,0,1,1
3658,0,0,1,0,0
3660,1,0,1,0,0
3661,0,0,1,0,0
3662,0,0,2,0,0
3663,0,1,0,0,0
3664,0,1,0,0,0
3667,1,0,0,0,0
3668,0,0,5,7,3
3669,0,0,1,0,0
3671,1,3,8,27,23
3672,0,1,1,1,2
3673,0,0,0,1,1
3674,0,0,0,1,0
3675,0,0,0,5,3
3676,0,0,3,5,2
3677,0,0,1,1,2
3678,0,0,0,0,1
3679,0,0,0,2,0
3680,0,0,1,0,0
3681,0,0,3,17,13
3682,0,1,1,1,2
3683,0,0,5,6,8
3684,0,0,6,1,0
3685,0,0,4,3,2
3686,0,3,8,4,0
3687,0,0,0,0,1
3688,3,5,1,1,1
3689,2,1,1,0,0
3690,2,1,2,0,0
3691,0,0,1,0,0
3692,0,0,1,0,0
3693,2,3,2,1,0
3694,1,0,1,0,0
3695,1,0,1,0,0
3696,0,1,0,2,0
3697,2,4,8,5,2
3698,0,7,13,9,5
3699,1,1,5,6,0
3700,0,0,1,0,0
3701,1,2,6,2,2
3702,0,5,9,18,6
3703,0,1,9,14,16
3704,0,5,7,10,2
3705,0,5,3,0,0
3706,2,0,2,4,0
3707,1,2,6,1,0
3708,0,3,3,4,0
3709,0,1,0,0,0
3710,1,2,0,0,0
3711,0,0,0,1,0
3712,0,0,3,0,0
3713,0,0,0,1,0
3714,0,0,1,0,0
3715,0,1,0,1,0
3716,1,0,0,0,0
3717,0,9,21,27,4
3719,0,1,0,1,0
3720,0,0,0,1,0
3723,0,0,1,3,1
3724,0,1,1,3,0
3725,0,0,1,1,0
3726,0,0,2,2,1
3727,0,0,1,3,4
3728,0,0,1,3,0
3729,0,0,1,1,1
3730,0,0,2,8,7
3731,0,0,1,0,0
3732,1,0,1,2,0
3733,0,0,0,3,0
3735,0,1,3,10,3
3736,0,0,1,0,0
3737,0,0,0,1,0
3738,0,1,0,1,0
3739,0,0,0,1,0
3740,0,2,4,14,8
3741,0,0,2,4,5
3742,1,0,1,6,2
3743,1,1,1,0,0
3744,2,7,3,7,0
3745,0,1,13,13,2
3746,0,0,1,0,1
3747,0,0,1,1,0
3751,1,5,24,35,13
3752,2,8,14,21,1
3753,4,6,16,30,12
3754,3,2,2,2,0
3755,2,4,17,17,4
3756,0,0,0,1,0
3758,0,0,1,1,0
3760,0,0,2,0,1
3761,0,0,0,1,0
3763,0,1,11,3,1
3764,0,3,2,0,0
3765,0,0,2,0,0
3766,1,3,2,0,0
3767,1,2,0,0,0
3768,1,1,0,0,0
3769,0,0,2,1,0
3770,0,3,2,1,0
3771,0,0,1,1,1
3773,1,0,1,0,0
3774,4,0,0,0,0
3783,0,0,2,7,2
3784,2,3,3,2,1
3785,3,14,15,11,7
3786,1,1,0,2,0
3787,0,0,1,0,1
3788,0,0,2,3,1
3789,0,0,0,1,0
3790,0,0,0,2,0
3791,1,1,8,5,1
3792,0,0,0,0,1
3793,3,5,25,74,26
3794,0,1,1,0,0
3795,0,0,0,0,1
3797,1,0,1,1,0
3798,0,6,8,8,3
3799,3,1,2,0,0
3801,0,0,0,4,0
3802,0,4,0,0,0
3806,0,0,1,0,0
3807,0,0,1,0,0
3808,0,0,0,1,0
3809,1,4,14,13,3
3810,0,0,3,0,0
3811,0,0,1,5,1
3812,1,0,4,6,1
3813,0,0,0,2,1
3814,0,0,2,2,5
3816,0,0,0,1,0
3819,0,0,1,1,1
3821,2,8,4,1,1
3822,0,0,0,3,1
3823,0,0,0,2,0
3824,2,5,2,0,2
3825,4,6,9,8,2
3826,8,13,9,9,0
3827,1,4,11,7,0
3830,1,0,1,0,0
3831,0,0,3,4,4
3832,0,0,0,1,0
3833,1,1,0,0,0
3834,0,0,2,0,0
3835,0,5,0,1,0
3836,0,0,2,7,6
3837,1,1,0,0,1
3838,0,1,0,0,0
3839,1,2,0,0,0
3840,1,2,1,1,0
3841,0,2,3,0,1
3843,1,1,1,1,0
3844,0,1,4,3,1
3845,0,0,0,1,0
3846,0,1,0,2,1
3847,0,1,0,0,0
3849,0,0,0,2,0
3851,0,0,0,0,1
3852,1,0,4,7,1
3855,0,0,0,0,2
3857,0,0,0,1,0
3858,0,1,1,2,1
3859,0,0,0,2,0
3861,1,4,10,4,0
3862,0,0,0,2,0
3863,4,5,18,13,5
3864,1,3,0,1,0
3865,0,1,1,2,0
3868,2,3,13,17,7
3869,0,3,9,10,4
3870,0,0,1,0,0
3871,0,0,0,4,1
3872,0,0,0,1,0
3873,0,1,4,2,0
3877,2,5,1,0,1
3879,1,0,1,0,0
3882,4,7,13,9,1
3884,1,2,0,0,0
3888,0,0,0,1,0
3889,1,2,3,0,0
3893,0,1,10,7,1
3894,0,0,0,1,0
3895,0,1,0,0,0
3896,0,1,4,2,1
3897,0,4,11,43,25
3898,0,1,0,1,0
3899,1,0,0,0,0
3900,0,0,0,1,0
3901,0,0,1,1,0
3906,0,1,1,0,0
3908,2,0,1,0,0
3909,1,2,1,0,0
3910,0,2,1,10,7
3911,1,1,15,23,13
3912,1,0,0,1,0
3914,0,0,0,1,0
3915,0,1,0,5,0
3916,1,1,8,21,10
3917,1,1,5,6,2
3918,1,1,3,2,2
3919,0,0,1,0,0
3920,0,0,0,1,0
3922,1,0,0,0,0
3925,0,1,1,1,3
3926,0,0,1,0,0
3927,0,3,2,1,0
3928,0,0,1,2,1
3929,0,1,1,0,0
3930,1,1,2,0,0
3932,0,0,1,1,0
3933,1,0,0,0,0
3937,0,2,1,1,0
3938,0,1,0,1,0
3939,0,0,0,0,1
3940,0,0,0,0,1
3941,0,0,0,0,1
3942,0,0,0,0,1
3943,1,1,2,4,0
3945,0,0,1,0,0
3946,1,1,2,1,0
3947,0,0,1,2,0
3948,2,10,25,40,14
3949,5,2,13,36,40
3950,0,0,3,4,1
3951,0,0,0,0,1
3952,0,2,2,3,0
3953,0,3,1,0,0
3955,3,2,1,0,0
3957,0,1,2,0,0
3958,0,1,0,0,0
3959,0,0,4,2,2
3962,0,1,0,0,0
3963,0,0,0,2,0
3964,0,0,2,1,0
3965,0,0,0,1,0
3966,0,0,0,2,0
3967,1,1,3,23,9
3968,0,5,11,11,0
3969,2,0,8,10,6
3971,0,0,2,0,0
3972,0,0,5,3,8
3973,3,0,1,0,0
3974,0,0,1,0,0
3977,7,18,24,21,2
3978,1,1,7,5,1
3979,3,4,12,5,0
3980,0,2,5,6,1
3981,1,6,4,2,0
3983,0,0,3,1,5
3984,0,0,10,9,2
3985,0,0,4,2,0
3986,1,5,8,6,0
3987,1,2,2,1,0
3988,2,3,14,13,1
3989,0,0,0,1,1
3990,1,1,1,1,0
3991,0,3,4,1,1
3992,0,0,1,3,1
3993,1,1,0,4,0
3994,4,6,16,30,17
3996,5,3,17,43,42
3997,4,4,4,0,0
3998,1,1,5,5,0
3999,1,5,5,3,0
4000,0,0,3,0,0
4002,1,0,6,11,9
4003,0,0,2,1,0
4005,0,1,6,4,1
4006,1,0,1,4,1
4007,0,1,4,11,4
4008,0,1,2,10,0
4009,0,0,2,0,0
4010,0,2,4,2,0
4011,1,1,11,33,47
4012,0,2,2,0,0
4014,1,5,12,18,11
4015,2,15,5,6,5
4016,0,1,10,17,9
4017,0,0,7,5,2
4018,1,9,17,24,3
4019,0,2,6,15,5
4020,1,1,8,3,0
4021,0,0,0,3,2
4022,0,4,22,51,23
4023,3,0,11,7,2
4024,1,0,2,0,0
4025,3,11,23,21,6
4027,2,5,16,44,27
4029,0,0,4,4,4
4030,1,3,1,0,0
4031,0,1,1,0,0
4032,0,0,0,1,0
4033,0,0,2,9,2
4034,1,4,7,34,24
4035,0,0,3,0,0
4036,0,1,7,2,1
4037,0,0,2,4,2
4039,1,2,7,2,4
4040,3,2,6,2,0
4041,1,0,4,5,4
4042,0,0,2,2,0
4043,0,0,2,1,0
4046,0,0,0,1,0
4047,0,0,4,3,2
4051,1,0,0,0,0
4052,0,0,3,3,2
4053,0,1,1,0,0
4054,2,2,7,3,2
4055,0,0,1,0,1
4056,1,0,2,3,1
4061,0,0,1,0,1
4062,0,2,1,4,1
4063,0,3,0,1,0
4064,0,0,0,1,0
4065,0,0,1,0,0
4066,0,1,2,1,0
4067,0,1,0,3,0
4068,1,2,2,2,0
4069,1,4,10,6,1
4074,0,0,1,0,0
4077,0,0,0,1,1
4078,0,0,0,1,0
4079,0,0,0,1,1
4080,0,0,1,1,0
4081,0,3,0,0,0
4082,0,1,0,0,1
4083,0,0,0,1,0
4084,1,4,8,6,0
4085,0,5,13,26,2
4086,0,0,2,3,0
4089,0,1,0,0,0
4090,0,0,4,2,2
4091,0,0,2,2,0
4092,0,1,1,0,0
4093,0,1,0,0,0
4102,0,2,1,1,2
4103,0,1,1,4,4
4104,2,3,0,0,0
4105,0,1,5,9,7
4109,1,1,3,2,0
4110,0,0,1,0,0
4111,0,0,1,0,0
4113,0,1,0,1,0
4115,0,1,0,0,0
4116,0,0,0,0,1
4117,0,0,0,2,1
4121,1,0,7,4,0
4123,0,1,0,0,0
4124,3,1,0,0,0
4125,2,0,0,0,0
4126,0,0,2,2,0
4127,0,3,0,0,0
4128,1,1,6,12,6
4129,1,0,0,0,0
4130,0,3,0,0,0
4131,1,1,1,0,0
4132,1,2,3,2,0
4133,1,2,3,2,0
4135,0,0,0,0,1
4138,2,0,0,0,0
4139,0,0,1,0,0
4141,0,1,3,0,0
4142,0,0,0,1,1
4143,0,0,0,1,0
4144,0,0,2,4,8
4146,1,0,0,2,0
4147,0,0,0,2,0
4148,3,9,12,10,5
4149,0,2,7,2,0
4152,0,0,0,1,1
4153,2,3,5,2,0
4154,0,0,0,2,0
4155,1,0,3,3,1
4156,0,1,0,0,0
4157,0,0,0,0,1
4158,2,1,2,1,0
4159,0,3,3,0,1
4160,0,0,1,1,2
4161,0,2,10,9,2
4164,0,0,1,1,0
4166,0,1,1,0,0
4167,1,3,1,3,2
4168,0,2,1,1,0
4171,0,0,0,1,0
4174,0,0,1,0,0
4175,0,0,1,3,0
4178,0,0,2,4,0
4180,0,0,0,0,1
4181,0,1,0,0,0
4184,0,0,0,1,0
4187,0,0,0,3,0
4189,0,0,1,0,0
4190,0,0,0,2,0
4191,0,0,2,2,0
4193,0,0,0,2,0
4194,0,0,0,0,0
4195,0,0,1,1,1
4197,0,0,1,0,0
4198,0,0,1,0,0
4200,0,1,0,0,1
4202,0,0,1,0,0
4203,0,2,1,3,0
4204,1,0,0,0,0
4205,0,1,2,3,0
4207,1,1,1,0,0
4210,0,0,1,3,2
4211,0,1,0,4,1
4212,0,0,1,0,0
4214,0,4,5,4,0
4215,1,3,1,1,0
4217,0,0,0,1,1
4218,0,0,0,1,0
4219,0,0,2,1,0
4220,0,1,1,3,0
4221,0,1,3,0,0
4223,0,4,11,18,7
4224,0,0,2,0,0
4225,0,0,0,6,1
4226,4,5,10,57,83
4228,2,3,5,0,0
4229,1,1,2,0,0
4231,0,0,2,2,1
4232,3,3,9,11,2
4233,2,1,2,1,0
4234,0,0,4,1,0
4235,0,2,3,11,7
4236,0,0,0,1,0
4237,0,0,0,1,0
4238,0,2,9,5,1
4239,0,2,10,27,12
4240,0,1,0,0,0
4241,2,0,3,0,0
4242,0,1,0,0,0
4243,0,0,0,1,0
4246,1,4,13,34,13
4247,3,6,10,2,0
4248,4,0,0,2,0
4251,0,1,0,0,0
4252,0,0,1,1,0
4254,4,3,2,4,0
4255,2,3,4,1,0
4256,0,0,2,0,1
4259,0,0,2,2,0
4260,0,1,0,0,0
4262,1,2,7,30,27
4263,0,0,0,2,0
4265,0,1,3,1,0
4267,0,0,3,1,1
4268,0,1,1,0,0
4270,5,4,12,19,5
4273,0,0,0,1,1
4275,0,1,3,1,0
4276,1,0,0,1,0
4278,0,0,0,2,1
4280,0,1,2,6,0
4282,0,0,0,1,0
4284,0,0,1,0,0
4285,0,1,1,1,0
4289,1,0,0,2,0
4290,0,1,0,0,0
4291,0,5,4,1,1
4292,0,0,1,1,0
4293,1,1,1,1,0
4294,0,0,1,0,1
4296,0,1,0,1,0
4297,0,0,0,2,0
4298,0,0,0,0,2
4299,3,1,15,15,7
4300,0,0,0,3,0
4304,0,0,2,3,0
4305,1,2,1,0,0
4306,4,8,23,79,56
4307,0,0,0,0,1
4308,4,3,10,23,15
4310,5,5,14,16,3
4312,0,0,1,1,0
4313,0,0,0,2,0
4316,0,1,1,0,0
4317,1,0,1,1,0
4321,1,3,12,11,4
4322,0,0,3,6,1
4323,0,0,0,1,0
4325,0,0,0,1,0
4326,0,0,2,9,0
4327,1,0,4,9,2
4329,0,0,1,2,0
4333,1,1,2,6,0
4334,0,0,0,2,3
4337,0,0,1,1,0
4338,0,0,0,0,1
4339,0,0,0,4,0
4340,1,5,5,0,0
4342,0,0,0,0,1
4343,0,7,9,10,1
4344,2,3,13,15,1
4345,0,0,1,1,1
4347,0,0,0,3,0
4349,0,0,3,4,1
4350,0,0,0,1,1
4351,1,0,8,6,1
4353,0,0,1,0,0
4354,0,0,1,0,0
4355,0,2,0,0,0
4356,0,0,1,3,1
4357,0,0,0,0,1
4359,0,1,2,5,0
4361,3,1,8,14,6
4366,0,1,11,3,4
4367,3,9,10,15,3
4368,1,4,5,1,0
4369,2,4,23,11,5
4370,2,3,20,25,6
4371,1,0,0,0,0
4372,0,1,2,1,1
4373,0,1,1,0,1
4374,0,0,0,0,1
4378,0,1,2,9,2
4380,0,0,3,2,2
4381,0,1,1,1,1
4383,0,0,2,3,0
4384,0,0,1,0,0
4386,1,2,5,3,0
4387,0,0,1,7,1
4388,3,6,11,4,2
4389,0,0,2,1,1
4390,0,0,1,1,0
4392,0,0,2,1,0
4393,0,0,0,0,1
4394,0,1,0,0,0
4395,0,0,0,1,0
4396,2,2,3,2,1
4397,0,1,1,0,0
4399,0,0,0,2,0
4402,0,0,0,0,1
4403,0,0,2,0,0
4404,0,0,0,1,0
4406,0,0,0,2,3
4407,0,0,0,0,1
4408,0,0,0,1,0
4409,0,0,1,2,0
4410,0,0,0,1,0
4412,2,0,0,0,0
4419,0,0,0,2,2
4420,0,0,1,0,0
4422,0,0,0,2,0
4424,0,0,1,2,0
4426,0,0,1,0,1
4427,0,0,2,5,2
4428,0,0,1,1,0
4429,0,0,0,1,1
4432,0,0,0,3,1
4433,0,0,0,1,1
4434,0,0,0,1,0
4436,0,0,1,0,0
4437,0,1,1,2,4
4438,0,0,1,1,1
4439,0,0,0,4,0
4440,0,0,1,0,1
4441,0,0,0,2,1
