actorId,actorName
5961,Alan Curtis
5962,Bruce Bennett
5963,Mary Beth Hughes
5964,George Raft
5965,Dorothy Short
5966,Kenneth Craig
5967,Lillian Miles
5968,Pamela Britton
5969,Luther Adler
5970,Lou Ferrigno
5971,Mike Katz
5972,Tadanobu Asano
5973,Nao Ômori
5974,Susanne Benton
5975,Ewa Krzyżewska
5976,Wacław Zastrzeżynski
5977,Mae Marsh
5978,Robert Harron
5979,Susan Gordon
5980,Lugene Sanders
5981,Sally Ann Howes
5982,Lionel Jeffries
5983,Piyapas Bhirombhakdi
5984,Sarunyu Wongkrachang
5985,Chatchai Plengpanich
5986,Melora Walters
5987,Topher Grace
5988,Josh Duhamel
5989,Brendan Mackey
5990,Nicholas Aaron
5991,Ollie Ryall
5992,Bryan Greenberg
5993,Marques Houston
5994,Omarion
5995,J-Boog
5996,Steve Sandvoss
5997,Wes Ramsey
5998,Eve
5999,Max Thieriot
6000,Corbin Bleu
6001,Nathan West
6002,Ornella Muti
6003,Valérie Mairesse
6004,Catherine Frot
6005,Michael Pitt
6006,Eva Green
6007,Louis Garrel
6008,Fay Masterson
6009,Andrew Parks
6010,Susan McConnell
6011,Dale Resteghini
6012,Mia Tyler
6013,Nikki Reed
6014,Joachim Calmeyer
6015,Tomas Norström
6016,Pierre Boulanger
6017,Gilbert Melki
6018,Claude Laydu
6019,Jean Riveyre
6020,Adrien Borel
6021,Douglas Fairbanks
6022,Snitz Edwards
6023,Charles Belcher
6024,Millie Perkins
6025,Marialuisa Giovannini
6026,Néstor Garay
6027,Maurizio Micheli
6028,Damián Alcázar
6029,Pedro Armendáriz Jr.
6030,Isela Vega
6031,Kathryn Harrold
6032,Sam Wanamaker
6033,Scott Mechlowicz
6034,Jacob Pitts
6035,Maia Morgenstern
6036,Christo Jivkov
6037,Sela Ward
6038,Daniel Brühl
6039,Katrin Sass
6040,Chulpan Khamatova
6041,Zuleikha Robinson
6042,Tom Hardy
6043,Margaretha Krook
6044,Ginette Leclerc
6045,Micheline Francey
6046,Joyce Hyser
6047,Clayton Rohner
6048,Billy Jayne
6049,Hannah Spearritt
6050,Elisha Cuthbert
6051,Orly Zilberschatz
6052,Maya Maron
6053,Nitai Gvirtz
6054,Jamie Sives
6055,Adrian Rawlins
6056,Lee Philips
6057,Raquel Castro
6058,Irma P. Hall
6059,Michael Ealy
6060,Doug Jones
6061,Luke Mably
6062,Neal McDonough
6063,Hugh Dancy
6064,Giuseppe Cristiano
6065,Dino Abbrescia
6066,David Emge
6067,Ken Foree
6068,Scott H. Reiniger
6069,Drea de Matteo
6070,Stuart Whitman
6071,Erland Josephson
6072,Charlie Stratton
6073,Nadine Van der Velde
6074,Lee Strasberg
6075,Judy Greer
6076,Rachel McAdams
6077,Lizzy Caplan
6078,Richard Roxburgh
6079,Gabrielle Union
6080,Luiz Carlos Vasconcelos
6081,Milton Gonçalves
6082,Ivan de Almeida
6083,Steven Wright
6084,Joie Lee
6085,Jim Kelly
6086,Chang Chen
6087,Maria de Medeiros
6088,John Amplas
6089,Lincoln Maazel
6090,Christine Forrest
6091,Charlotte Burke
6092,Michiyo Aratama
6093,Rentaro Mikuni
6094,Misako Watanabe
6095,Lynn Johnson
6096,Tony Walker
6097,Mary Boland
6098,Nathalie Delon
6099,Gordon MacRae
6100,Gene Nelson
6101,Patricia Charbonneau
6102,Audra Lindley
6103,Patty Duke
6104,Mira Furlan
6105,Richard Biggs
6106,Robert Russell
6107,Tak Sakaguchi
6108,Hideo Sakaki
6109,Chieko Misaka
6110,Charles Vanel
6111,Peter van Eyck
6112,Henry Travers
6113,Aldo Ray
6114,Peter Cook
6115,Simone Simon
6116,Kent Smith
6117,Tom Conway
6118,Franco Nero
6119,Judith Ivey
6120,Richard Romanus
6121,Cecil Kellaway
6122,Simon Fenton
6123,Lise Delamare
6124,Jean Mercure
6125,Jacques Spiesser
6126,Jason Presson
6127,Tran Nu Yen Khe
6128,Man San Lu
6129,Thi Loc Truong
6130,Graziella Galvani
6131,Mireille Darc
6132,Jean Yanne
6133,Jean-Pierre Kalfon
6134,Wendy Moniz
6135,Nikolai Cherkasov
6136,Nikolai Okhlopkov
6137,Andrei Abrikosov
6138,Todd Armstrong
6139,Nancy Kovack
6140,Gary Raymond
6141,Isuzu Yamada
6142,Luigi Lo Cascio
6143,Alessio Boni
6144,Adriana Asti
6145,Robert Taylor
6146,Tom Cavanagh
6147,Randy Harrison
6148,Paul Pena
6149,Kongar-ol Ondar
6150,Maryam Karimi
6151,Emmanuelle Laborit
6152,Michael Beck
6153,Jerry Doyle
6154,Jeff Conaway
6155,Tracy Scoggins
6156,Birgitta Valberg
6157,Gunnel Lindblom
6158,Virginia Grey
6159,Lucile Watson
6160,Barry Nelson
6161,Gail Patrick
6162,Lucas Gregorowicz
6163,Marie Zielcke
6164,Josephine Siao Fong-Fong
6165,Vincent Zhao Wenzhuo
6166,Chris Gartin
6167,Michael Gross
6168,Susan Chuang
6169,Shawn Christian
6170,André Morell
6171,Brook Williams
6172,Diane Clare
6173,James Ellison
6174,Valerie Buhagiar
6175,Earl Pastko
6176,Robert Morse
6177,Rudy Vallee
6178,Richard Jaeckel
6179,Franca Bettoia
6180,Emma Danieli
6181,Robert Webber
6182,Mariette Hartley
6183,Jimmy Wang Yu
6184,Kam Kong
6185,Doris Lung Chun-Erh
6186,Veronica Carlson
6187,James Darren
6188,Mink Stole
6189,Jean Hill
6190,Susan Lowe
6191,Keiko Awaji
6192,Minoru Chiaki
6193,Kamatari Fujiwara
6194,Kyōko Kagawa
6195,Brandon Quintin Adams
6196,Wendy Robie
6197,Patrick Horgan
6198,Sigge Fürst
6199,Birger Malmsten
6200,Harriet Andersson
6201,Anne Bobby
6202,David Cronenberg
6203,James Ransone
6204,Tiffany Limos
6205,Stephen Jasso
6206,Scott McKenzie
6207,Denny Doherty
6208,Cass Elliot
6209,Eric Tsang Chi-Wai
6210,Lim Soo-jung
6211,Moon Geun-young
6212,Yum Jung-ah
6213,Nick Apollo Forte
6214,Gary Graham
6215,Anne-Marie Johnson
6216,Paul Koslo
6217,Ian Patrick Williams
6218,Carolyn Purdy-Gordon
6219,Carrie Lorraine
6220,Simone Griffeth
6221,Dick Miller
6222,Barboura Morris
6223,Antony Carbone
6224,Van Johnson
6225,Bernardine Dohrn
6226,Mark Rudd
6227,Yusuke Sekiguchi
6228,Oh Young-soo
6229,Kim Ki-duk
6230,Kim Young-min
6231,Butch Patrick
6232,Mel Blanc
6233,Daws Butler
6234,Hitomi Kuroki
6235,Rio Kanno
6236,Mirei Oguchi
6237,Vladimir Mashkov
6238,Yekaterina Rednikova
6239,Mikhail Filipchuk
6240,David Proval
6241,Glenda Farrell
6242,Helen Vinson
6243,Tim Quill
6244,Michael Boatman
6245,Shirley Knight
6246,Nick Brimble
6247,Han Suk-kyu
6248,Yunjin Kim
6249,Choi Min-sik
6250,Dejan Čukić
6251,Kim Bodnia
6252,Brian Patterson
6253,Billy Drago
6254,Joe Seneca
6255,Raymond Bouchard
6256,Dominik Michon-Dagenais
6257,Guy-Daniel Tremblay
6258,George O’Brien
6259,Margaret Livingston
6260,Peter Breck
6261,Gene Evans
6262,Gaspard Manesse
6263,Raphael Fejtö
6264,Francine Racette
6265,Jean Stapleton
6266,James Marshall
6267,T.E. Russell
6268,Max Showalter
6269,Marian Carr
6270,Susan Cabot
6271,Anthony Eisley
6272,Michael Mark
6273,Ken Clark
6274,Yvette Vickers
6275,Jan Shepard
6276,Riki Takeuchi
6277,Show Aikawa
6278,Renji Ishibashi
6279,Martine Carol
6280,Anita Ekberg
6281,Yoshikatsu Fujiki
6282,Sumi Mutoh
6283,Eri Sendai
6284,Lionel Atwill
6285,Kinuyo Tanaka
6286,Yoshiaki Hanayagi
6287,Catherine Demongeot
6288,Hubert Deschamps
6289,Gabriele Ferzetti
6290,Lea Massari
6291,Dolly Read
6292,Cynthia Myers
6293,Marcia McBroom
6294,Emmanuelle Riva
6295,Stella Dassas
6296,Mitsuko Mito
6297,Terence Alexander
6298,Michel Auclair
6299,Patricia Tallman
6300,McKee Anderson
6301,Ricardo Cortez
6302,Dudley Digges
6303,Harold Lloyd
6304,Mildred Davis
6305,Bill Strother
6306,Rhonda Fleming
6307,Marcia Rodd
6308,Silvia Pinal
6309,Francisco Rabal
6310,Yasuo Yamada
6311,Kiyoshi Kobayashi
6312,Eiko Masuyama
6313,Edith Bouvier Beale
6314,Edith Ewing Bouvier Beale
6315,Brooks Hyers
6316,Prince
6317,Apollonia Kotero
6318,Morris Day
6319,Anna Galiena
6320,Anne Cornwall
6321,Flora Bramley
6322,Bob Dishy
6323,Pat O’Brien
6324,Mary Brian
6325,Miho Kanno
6326,Hidetoshi Nishijima
6327,Monty Woolley
6328,Rita Johnson
6329,Robert Francis
6330,David Farrar
6331,Flora Robson
6332,Roberts Blossom
6333,John Howard Davies
6334,Emmy Rossum
6335,Kevin Hart
6336,Joy Bryant
6337,Kathryn Morris
6338,Michiyo Yasuda
6339,Paul Begala
6340,Jon Heder
6341,Efren Ramirez
6342,Sabrina Lloyd
6343,George Gaynes
6344,Jan-Michael Vincent
6345,Josie Bissett
6346,Gertrud Fridh
6347,James Gleason
6348,Chester Morris
6349,Conrad Nagel
6350,Kumiko Takizawa
6351,Katsue Miwa
6352,Chisa Yokoyama
6353,Adele Mara
6354,Rex Reason
6355,Faith Domergue
6356,Jeff Morrow
6357,Donald Woods
6358,Ato Mukhamedzhanov
6359,Florinda Bolkan
6360,Gianni Santuccio
6361,John Lund
6362,Mary Anderson
6363,Aline MacMahon
6364,Morgan Spurlock
6365,Daryl Isaacs
6366,Lisa Ganjhu
6367,Jean Négroni
6368,Davos Hanich
6369,Hélène Chatelain
6370,Chikage Awashima
6371,Glyn Dearman
6372,Danny Trejo
6373,Masaaki Daimon
6374,Kazuya Aoyama
6375,Reiko Tajima
6376,Stephen Eric McIntyre
6377,Harry Earles
6378,Olga Baclanova
6379,Daisy Earles
6380,Eric Campbell
6381,George F. Marion
6382,Rose Hobart
6383,Cécile de France
6384,Jack McElhone
6385,Frankie Faison
6386,Jon Foster
6387,Freddie Highmore
6388,Robert Culp
6389,Tim Conner
6390,Johnny Counterfit
6391,Faudel
6392,Eric Savin
6393,Oliver Stone
6394,Juanita Vera
6395,Felicity Mason
6396,Mungo McKay
6397,Rob Jenkins
6398,Chip Zien
6399,Joanna Gleason
6400,Noah Wyle
6401,Joey Slotnick
6402,Noam Chomsky
6403,Mark Achbar
6404,Edward S. Herman
6405,Rodney Bingenheimer
6406,Kim Fowley
6407,Exene Cervenka
6408,Eric Christmas
6409,Khalil Kain
6410,Jean Dasté
6411,Robert le Flon
6412,Du Verron
6413,Samy Naceri
6414,Frédéric Diefenthal
6415,Marion Cotillard
6416,Bernard Farcy
6417,Aya Okamoto
6418,Yoshiaki Umegaki
6419,Tohru Emori
6420,Joe Roberts
6421,Natalie Talmadge
6422,Eddie Fisher
6423,Enrique Rambal
6424,Jacqueline Andere
6425,John Conyers
6426,Abdul Henderson
6427,Rick Rossovich
6428,Roy Castle
6429,Annette Badland
6430,Chris Hebert
6431,Vernon Dobtcheff
6432,Chad Michael Murray
6433,Alan Tudyk
6434,Catalina Sandino Moreno
6435,Guilied Lopez
6436,Yenny Paola Vega
6437,Mirosław Baka
6438,Krzysztof Globisz
6439,Jan Tesarz
6440,Dallas Roberts
6441,Rudolf Klein-Rogge
6442,Oscar Beregi Sr.
6443,Camilla Spira
6444,Buster Crabbe
6445,Carol Hughes
6446,Charles Middleton
6447,François Leterrier
6448,Charles Le Clainche
6449,Maurice Beerblock
6450,Pablito Calvo
6451,Rafael Rivelles
6452,Antonio Vico
6453,Eugene Roche
6454,Tami Erin
6455,David Seaman
6456,Cory Crow
6457,Alexis Smith
6458,Mark Stevens
6459,Ciarán McMenamin
6460,Jean-Claude Brialy
6461,Neil Dickson
6462,Alex Hyde-White
6463,Fiona Hutchison
6464,Aldo Giuffrè
6465,James Baker III
6466,Jeb Bush
6467,Martin Scorsese
6468,Laird Cregar
6469,Alan Mowbray
6470,Hillary Brooke
6471,Patricia Morison
6472,Brady Corbet
6473,Bryce Dallas Howard
6474,Irrfan Khan
6475,Puru Chibber
6476,Aino Annuddin
6477,Phil Silvers
6478,Nabil Elouahabi
6479,Nils Tavernier
6480,John Cho
6481,Kal Penn
6482,Justine Clarke
6483,Ian Whyte
6484,Peter Krause
6485,Dax Shepard
6486,KaDee Strickland
6487,Johnny Messner
6488,Nicholas Hope
6489,Kiichi Nakai
6490,Wang Xueqi
6491,Alfred Lutter
6492,Zina Bethune
6493,Anne Collette
6494,Jerzy Stuhr
6495,Małgorzata Ząbkowska
6496,Ewa Pokas
6497,Franco Interlenghi
6498,Alberto Sordi
6499,Franco Fabrizi
6500,Sienna Guillory
6501,Oded Fehr
6502,Amerie
6503,Rodrigo de la Serna
6504,Simon Pegg
6505,Nick Frost
6506,Kate Ashfield
6507,Shirley Booth
6508,Will Sampson
6509,Robert Kerman
6510,Francesca Ciardi
6511,Perry Pirkanen
6512,Jacinda Barrett
6513,Oliver James
6514,Jimmy Fallon
6515,Gisele Bündchen
6516,Shane Carruth
6517,David Sullivan
6518,Casey Gooden
6519,Derek Hutchinson
6520,Kristen Miller
6521,Lois Smith
6522,Anna Magnani
6523,Marisa Pavan
6524,Jack MacGowran
6525,Alfie Bass
6526,Dominique Michel
6527,Dorothée Berryman
6528,Louise Portal
6529,Robin Harris
6530,Faizon Love
6531,Garrett Hedlund
6532,Renee Leblanc
6533,Adolph Davis
6534,Jonathan Caouette
6535,Jason Behr
6536,Takako Fuji
6537,Sally Hawkins
6538,Gregg Allman
6539,Solomon Burke
6540,Leigh Whannell
6541,Cameron Bright
6542,Sarah Vowell
6543,Leslie Zemeckis
6544,Eddie Deezen
6545,Billy Boyd
6546,Diane Kruger
6547,Daniel Giménez Cacho
6548,Tom Kenny
6549,Patricia Hearst
6550,Ben Tibber
6551,Jim Hightower
6552,Jacques Vroom
6553,Cathy Bonner
6554,Gwen Verdon
6555,Robert Patrick
6556,Nan Grey
6557,Thibault Verhaeghe
6558,Samir Khader
6559,Josh Rushing
6560,Hassan Ibrahim
6561,Lon Chaney
6562,Patsy Ruth Miller
6563,Norman Kerry
6564,Joe Keaton
6565,Jobyna Ralston
6566,Brooks Benedict
6567,Gibson Gowland
6568,Zasu Pitts
6569,Al Jolson
6570,Warner Oland
6571,Tom McGuire
6572,Ernest Torrence
6573,Simone Mareuil
6574,Pierre Batcheff
6575,Luis Buñuel
6576,Michel Simon
6577,Marcelle Hainia
6578,Sévérine Lerczinska
6579,Ann Dvorak
6580,Karen Morley
6581,Marie Dressler
6582,Wallace Beery
6583,Warren William
6584,Joan Blondell
6585,Dita Parlo
6586,Walter Abel
6587,Doris Nolan
6588,Merle Oberon
6589,James Stephenson
6590,Philip Dorn
6591,Thorkild Roose
6592,Lisbeth Movin
6593,Preben Lerdorff Rye
6594,Eddie Bracken
6595,Betty Hutton
6596,Diana Lynn
6597,Tony Wager
6598,Everett Sloane
6599,Ann Sothern
6600,Estela Inda
6601,Miguel Inclán
6602,Alfonso Mejía
6603,Mary Murphy
6604,Robert Keith
6605,Grégoire Aslan
6606,Michel Bouquet
6607,Reinhard Heydrich
6608,Heinrich Himmler
6609,Kokinji Katsura
6610,Martin LaSalle
6611,Marika Green
6612,Jean Pélégri
6613,Hideko Takamine
6614,Masayuki Mori
6615,Reiko Dan
6616,Tamao Nakamura
6617,Akira Ishihama
6618,Shima Iwashita
6619,Shirley Jones
6620,Buddy Hackett
6621,Patrice Moullet
6622,Geneviève Galéa
6623,Nobuko Otowa
6624,Jitsuko Yoshimura
6625,Kei Satō
6626,Paul Mantee
6627,Victor Lundin
6628,Adam West
6629,Brahim Hadjadj
6630,Yacef Saâdi
6631,Fouzia El Kader
6632,Peter Robbins
6633,Christopher Shea
6634,Tracy Stratford
6635,Barry Gordon
6636,Ivan Lapikov
6637,Anne Wiazemsky
6638,Walter Green
6639,François Lafarge
6640,Burt Ward
6641,Lee Meriwether
6642,Václav Neckář
6643,Jitka Scoffin
6644,Vladimír Valenta
6645,Tetsuya Watari
6646,Ryuji Kita
6647,Eimei Esumi
6648,Jō Shishido
6649,Kôji Nanbara
6650,Isao Tamagawa
6651,Barbara Dennek
6652,Rita Maiden
6653,Roger Carel
6654,Jacques Morel
6655,Micheline Dax
6656,Yuriy Nikulin
6657,Nina Grebeshkova
6658,Nonna Mordyukova
6659,Keith Richards
6660,Brian Jones
6661,Lucille Ball
6662,Aurora Cornu
6663,Anatoliy Kuznetsov
6664,Pavel Luspekayev
6665,Spartak Mishulin
6666,Mark Frechette
6667,Daria Halprin
6668,Paul Fix
6669,Dennis Weaver
6670,Jacqueline Scott
6671,Eddie Firestone
6672,Steffen Zacharias
6673,Alejandro Jodorowsky
6674,Brontis Jodorowsky
6675,José Legarreta
6676,Robert Quarry
6677,Valli Kemp
6678,Brian Narelle
6679,Cal Kuniholm
6680,Dan O'Bannon
6681,Jennifer Salt
6682,Monique van de Ven
6683,Tonny Huurdeman
6684,Ann Prentiss
6685,Sylvia Kristel
6686,Alain Cuny
6687,H.B. Halicki
6688,Marion Busia
6689,Jerry Daugirda
6690,Horacio Salinas
6691,Zamira Saunders
6692,Pierre Tornade
6693,Bernard Fresson
6694,Andrey Myagkov
6695,Barbara Brylska
6696,Yuriy Yakovlev
6697,Robert Burton
6698,John Karlen
6699,Norman Yarborough
6700,Houston Elmore
6701,Phil Sparks
6702,Lionel Stander
6703,Chiang Sheng
6704,Phillip Kwok Chun-Fung
6705,Sun Chien
6706,Damian Lau Chung-Yan
6707,Wai Pak
6708,Lau Kong
6709,Eileen Dietz
6710,Paulette Breen
6711,Susan Saint James
6712,Peter Jones
6713,Simon Jones
6714,David Dixon
6715,James Argiro
6716,Zaide Silvia Gutiérrez
6717,David Villalpando
6718,Ernesto Gómez Cruz
6719,Scatman Crothers
6720,Denis Lavant
6721,Mireille Perrier
6722,Carroll Brooks
6723,Eric Walker
6724,Robert Brian Wilson
6725,Lilyan Chauvin
6726,Gilmer McCormick
6727,Harvey Milk
6728,Harvey Fierstein
6729,Anne Kronenberg
6730,Luis Hostalot
6731,Ryo Hiruma
6732,Megan Follows
6733,Aubree Miller
6734,Bruno Lawrence
6735,Alison Routledge
6736,Anzac Wallace
6737,Mikhail Baryshnikov
6738,Jerzy Skolimowski
6739,Dexter Gordon
6740,Gabrielle Haker
6741,Allan Edwall
6742,Charlie Adler
6743,Shuko Akune
6744,Jack Angel
6745,Cec Verrell
6746,Lisa Blount
6747,Joey Wong Cho-Yin
6748,Wu Ma
6749,Dean Shek Tin
6750,Grant Cramer
6751,Suzanne Snyder
6752,John Allen Nelson
6753,Sean Ono Lennon
6754,Kristýna Kohoutová
6755,Valérie Lalande
6756,Catherine Hiegel
6757,Minami Takayama
6758,Rei Sakuma
6759,Kappei Yamaguchi
6760,Amy Locane
6761,Waise Lee Chi-Hung
6762,Kimberly Russell
6763,Denise Nicholas
6764,Li Wei
6765,Martin Kemp
6766,Billie Whitelaw
6767,Harrison Page
6768,Camille Coduri
6769,Mina Tominaga
6770,Toshio Furukawa
6771,Ryusuke Ohbayashi
6772,Neil Hughes
6773,Nicholas Hitchon
6774,Brian Salzberg
6775,Donna Dempsey
6776,Stephen Charles Barry
6777,Eleanor Coppola
6778,John Milius
6779,Louis Fan Siu-Wong
6780,Fan Mei-Sheng
6781,William Ho
6782,Meshach Taylor
6783,Miki Imai
6784,Toshiro Yanagiba
6785,Yoko Honna
6786,Matt Salinger
6787,Kumiko Goto
6788,Shūichirō Moriyama
6789,Tokiko Kato
6790,Bunshi Katsura VI
6791,Valentina Scalici
6792,Giuseppe Ieracitano
6793,Jackée Harry
6794,André Dussollier
6795,Ernest R. Dickerson
6796,Michael Chapman
6797,Allen Daviau
6798,Ralph Cotterill
6799,Claire Benito
6800,Loryn Locklin
6801,Madeline Zima
6802,Tina Kellegher
6803,Ruth McCabe
6804,Aya Kokumai
6805,Tetsu Watanabe
6806,Michael Stoyanov
6807,Shinobu Nakayama
6808,Chin Siu-Ho
6809,Dalton James
6810,Martti Suosalo
6811,Henrika Andersson
6812,Jarmo Mäkinen
6813,Issey Takahashi
6814,Takashi Tachibana
6815,Koujiro Shimizu
6816,Kenji Haga
6817,Miki Fujitani
6818,Melvil Poupaud
6819,Gwenaëlle Simon
6820,Daniel Roebuck
6821,Laura Drasbæk
6822,Jacob Reynolds
6823,Linda Manz
6824,Rhona Mitra
6825,Oliver Cotton
6826,Duane Whitaker
6827,Elizabeth Mitchell
6828,Eric Michael Cole
6829,Paula Marshall
6830,Michelle Ferre
6831,Mirai Yamamoto
6832,Zlatko Burić
6833,Donna D'Errico
6834,Alexia Robinson
6835,Megumi Ogata
6836,Megumi Hayashibara
6837,Kotono Mitsuishi
6838,Cap
6839,Daze
6840,Dondi
6841,Christiane Paul
6842,Mehmet Kurtuluş
6843,Doudou Gueye Thiaw
6844,Maimouna N'Diaye
6845,Awa Sène Sarr
6846,Behzad Dorani
6847,Farzad Sohrabi
6848,Noghre Asadi
6849,Faye Wong
6850,Will Friedle
6851,Ryo Ishibashi
6852,Eihi Shiina
6853,Jun Kunimura
6854,Tom Fisher
6855,Tony Maudsley
6856,Shinichi Tsutsumi
6857,Yasuko Matsuyuki
6858,Nanako Okochi
6859,Jamel Debbouze
6860,Tracy Grandstaff
6861,Wendy Hoopes
6862,Alvaro J. Gonzalez
6863,Luke de Woolfson
6864,James Lance
6865,Lee Young-ae
6866,Lee Byung-hun
6867,Song Kang-ho
6868,Fares Fares
6869,Torkel Petersson
6870,Tuva Novotny
6871,Vivian Hsu
6872,Saemi Nakamura
6873,Joe Romersa
6874,Mila Kunis
6875,Geraint Wyn Davies
6876,Sacha Baron Cohen
6877,Noriko Aota
6878,Kari Matchett
6879,Grace Lynn Kung
6880,Haruhiko Kato
6881,Kumiko Aso
6882,Koyuki
6883,Maria Hofstätter
6884,Alfred Mrva
6885,Franziska Weisz
6886,Jun Ji-hyun
6887,Cha Tae-hyun
6888,Kim In-mun
6889,David Hewlett
6890,Andrew Miller
6891,Gordon Pinsent
6892,Maria Chen
6893,Paul Spence
6894,David Lawrence
6895,Gordon Skilling
6896,Kenji Sawada
6897,Keiko Matsuzaka
6898,Shinji Takeda
6899,Alexandra Holden
6900,Lin Shaye
6901,Shin Ha-kyun
6902,Bae Doona
6903,Phil Caracas
6904,Murielle Varhelyi
6905,Maria Moulton
6906,Akaji Maro
6907,Heike Makatsch
6908,Armin Rohde
6909,David Oyelowo
6910,Ernie Sabella
6911,Julie Kavner
6912,Sul Kyung-gu
6913,Moon So-ri
6914,Ahn Nae-sang
6915,Fabrizio Bentivoglio
6916,Clayton Watson
6917,Cheryl Tiegs
6918,Yûrei Yanagi
6919,Ryôta Koyama
6920,Sara Botsford
6921,Anne Judson-Yager
6922,Bree Turner
6923,Kevin Cooney
6924,Camille Natta
6925,Eion Bailey
6926,Lucas Crespi
6927,Norman Sotolongo
6928,Ai Maeda
6929,Lawrence Taylor
6930,Lloyd Battista
6931,Emily Browning
6932,Liam Aiken
6933,Kara Hoffman
6934,Line Kruse
6935,Gaspard Ulliel
6936,Sinitta Boonyasak
6937,Chermarn Boonyasak
6938,Chizuru Ikewaki
6939,Yoshihiko Hakamada
6940,Rie Miyazawa
6941,Nenji Kobayashi
6942,Massimo Girotti
6943,Raoul Bova
6944,Filippo Nigro
6945,Tatiana Maslany
6946,Michel Duchaussoy
6947,Vera Farmiga
6948,Clint Jordan
6949,Megumi Okina
6950,Misa Uehara
6951,Yoji Tanaka
6952,Yoo Ji-tae
6953,Kang Hye-jung
6954,Vincent Deniard
6955,Nathaniel Arcand
6956,Ko Shibasaki
6957,Kazue Fukiishi
6958,Alex Etel
6959,Lewis McGibbon
6960,Colleen Porch
6961,Richard Burgi
6962,Lawrence Monoson
6963,Tony Jaa
6964,Petchtai Wongkamlao
6965,Patrarin Punyanutatam
6966,Shawn Yue Man-Lok
6967,Edison Chen
6968,Francis Ng Chun-Yu
6969,Belén Rueda
6970,Lola Dueñas
6971,Kad Merad
6972,Corbin Allred
6973,Alexander Polinsky
6974,Kirby Heyborne
6975,Janchiv Ayurzana
6976,Chimed Ohin
6977,Amgaabazar Gonson
6978,Blanchard Ryan
6979,Daniel Travis
6980,Suleka Mathew
6981,Michael Bennett
6982,Christin Ackerman
6983,Emily Banks
6984,Sienna Miller
6985,Vladimir Garin
6986,Konstantin Lavronenko
6987,Nataliya Vdovina
6988,Jane Akre
6989,Ray Anderson
6990,Maude Barlow
6991,Mike Bonanno
6992,Andy Bichlbaum
6993,Aya Ueto
6994,Kenji Kohashi
6995,Hiroki Narimiya
6996,Matthew Macfadyen
6997,Emily Barclay
6998,Jang Dong-gun
6999,Won Bin
7000,Lee Eun-ju
7001,James Hetfield
7002,Lars Ulrich
7003,Kirk Hammett
7004,Zana Briski
7005,Avijit
7006,Geeta Masi
7007,Anton Newcombe
7008,Courtney Taylor-Taylor
7009,Joel Gion
7010,Jeff Clark
7011,Darrick Doerner
7012,Laird Hamilton
7013,John Ross Bowie
7014,Yûsuke Iseya
7015,Christiane Amanpour
7016,Yūta Sone
7017,Kimika Yoshino
7018,Sophie Okonedo
7019,Lee Seung-yun
7020,Jae Hee
7021,Kwon Hyuk-ho
7022,Patrick Wilson
7023,Dania Ramirez
7024,Kim Rossi Stuart
7025,Andrea Rossi
7026,Alla Faerovich
7027,Henry Darger
7028,Bunta Sugawara
7029,Hiroki Matsukata
7030,Kunie Tanaka
7031,Richard Berry
7032,Bob Holt
7033,Jesse Welles
7034,Ai Kobayashi
7035,Asumi Miwa
7036,Jurota Kosugi
7037,Will Yun Lee
7038,Hayden Panettiere
7039,Robert Ri'chard
7040,Dick Powell
7041,Kim Sang-kyung
7042,Kim Roi-ha
7043,Henry Rollins
7044,Alexandra Maria Lara
7045,Aleisha Allen
7046,Emily Deschanel
7047,Lucy Lawless
7048,Amy Adams
7049,James McAvoy
7050,Steven Robertson
7051,Yuya Yagira
7052,Ayu Kitaura
7053,Hiei Kimura
7054,Hanna Schygulla
7055,Klaus Löwitsch
7056,Ivan Desny
7057,Michel Constantin
7058,Jean Keraudy
7059,Scott Wolf
7060,René Dary
7061,Lino Ventura
7062,Ye Liu
7063,Feng Yuanzheng
7064,Chieko Baisho
7065,Takuya Kimura
7066,Akihiro Miwa
7067,Keiko Aizawa
7068,Aiko Hibi
7069,Manami Konishi
7070,Kevin James
7071,Pierrino Mascarino
7072,Aishwarya Rai Bachchan
7073,Naveen Andrews
7074,Traylor Howard
7075,AnnaSophia Robb
7076,Soran Ebrahim
7077,Avaz Latif
7078,Saddam Hossein Feysal
7079,Carol Lynley
7080,Konstantin Khabenskiy
7081,Vladimir Menshov
7082,Galina Tyunina
7083,Mae Busch
7084,Christina Milian
7085,Yuen Qiu
7086,Yuen Wah
7087,Anna Geislerová
7088,György Cserhalmi
7089,Jaroslava Adamová
7090,Holly Marie Combs
7091,Sándor Csányi
7092,Csaba Pindroch
7093,Zoltán Mucsi
7094,Edmund Moeschke
7095,Ernst Pittschau
7096,Ingetraud Hinze
7097,Steve Harris
7098,Tyler Perry
7099,Faith Ford
7100,Bryant Davis
7101,Devon Dixon
7102,Javorn Drummond
7103,Laura La Plante
7104,Creighton Hale
7105,Forrest Stanley
7106,Diane Cilento
7107,Maurice Ronet
7108,Zachary Bennett
7109,Stephanie Moore
7110,Michael Riley
7111,Lars Brygmann
7112,Jakob Cedergren
7113,Nikolaj Coster-Waldau
7114,Amy Stewart
7115,Kirsten Russell
7116,Dudley Findlay Jr.
7117,Enrique Murciano
7118,Sara Foster
7119,Charles Barkley
7120,Chris Barnes
7121,Zak Penn
7122,Kitana Baker
7123,Richard Conte
